Drug,Time,Run,Label,Area_Mean,BoundingBoxArea_Mean,Compactness_Mean,ConvexArea_Mean,Eccentricity_Mean,EquivalentDiameter_Mean,Extent_Mean,FormFactor_Mean,MajorAxisLength_Mean,MaxFeretDiameter_Mean,MaximumRadius_Mean,MeanRadius_Mean,MedianRadius_Mean,MinFeretDiameter_Mean,MinorAxisLength_Mean,Perimeter_Mean,Solidity_Mean,Area_Std,BoundingBoxArea_Std,Compactness_Std,ConvexArea_Std,Eccentricity_Std,EquivalentDiameter_Std,Extent_Std,FormFactor_Std,MajorAxisLength_Std,MaxFeretDiameter_Std,MaximumRadius_Std,MeanRadius_Std,MedianRadius_Std,MinFeretDiameter_Std,MinorAxisLength_Std,Perimeter_Std,Solidity_Std,DistanceTraveled_Max,DistanceTraveled_Mean,DistanceTraveled_Std,Speed_Max,Speed_Mean,Speed_Std,Linearity_Mean,Linearity_Std,Displacement,IntegratedDistance
ATG,24hr,1,87,48.666666666666664,74,1.0732173929320876,53.888888888888886,0.7939569034614906,7.817193900933077,0.6730749254746168,0.942555055296062,10.351540450503828,9.338316561181962,2.925131095132967,1.5530860106910536,1.3375073471188184,5.690068720596166,6.171919119538118,25.497803415595023,0.9095894594371173,10.827315883023328,20.902705014496973,0.1149123978563999,13.40589231338029,0.06427244595227719,0.9427192398098787,0.09011868450378077,0.10579980451935869,1.291992918450193,1.2007655039947285,0.33840224470339064,0.11627245262213001,0.16396535784285146,1.2351276033994036,1.0030815265050215,3.941918383899817,0.044233549585830395,1.099737866114975,0.4911276351049932,0.27447303755615504,0.10718692652192739,0.047868190556042224,0.026751758046408874,0.419977497288566,0.23044947981151445,5.068678036877554,12.769318512729823
ATG,24hr,1,91,28.95,40.45,0.9031909000163608,30.95,0.6622698878151204,6.0492043213014854,0.7254637896825397,1.1147200923382714,7.2527425133544785,6.587301236878671,2.614651912985352,1.3960993467471465,1.051776695296637,4.278749466720621,5.163657878702948,18.05243866176395,0.9332094474315239,4.968055851876911,8.586862670749765,0.08216531262067192,4.751454071068528,0.1494448896381529,0.5305527398065216,0.094471812002135655,0.08761964349632252,0.9243804341063406,0.7308700040051267,0.3457948493148402,0.09359004389335185,0.13227213690049786,0.6153741482365804,0.7512744588720299,1.8610580022947794,0.03745334814505921,1.6687961976285954,0.9198874713324735,0.40895098937407115,0.16265070152325492,0.08965764827801886,0.03985877089415898,0.42858048708514646,0.28824663116960514,2.3153945612548292,17.477861955316996
ATG,24hr,1,93,27.8,37.8,0.8619250558064331,29.2,0.6671062162103019,5.933828838565613,0.7351587301587301,1.1639417609645317,7.052472090197973,6.348586790896204,2.53224755112299,1.3805608226003363,1.0414213562373096,4.319295832992909,5.043813047915997,17.319595949289333,0.9515465565509323,4.184627953726724,4.9396356140913875,0.051235469319709466,4.237399621885521,0.13863881108948048,0.4542816774799512,0.049766468431470354,0.07012870832401798,0.8819408652086423,0.8790435196268994,0.3122006830222806,0.06239098358085076,0.13098582948312004,0.38318119524671507,0.4114878160855827,1.6489272406175302,0.01777313944567982,1.3928592501061747,0.8811278980284387,0.44653509865391544,0.13575626219358428,0.08587991208854179,0.043521939439952764,0.7000758493683087,0.17374939657330923,4.903687989740277,7.930151082255947
ATG,24hr,1,94,31.75,49.25,1.0544455459630824,36.5,0.6835289665539025,6.3536302511676634,0.6450302343159486,0.9537631129034754,8.09309286130671,7.354949292366522,2.38415776431139,1.341802530933531,1,4.739143011623644,5.486886639613435,20.494164850721752,0.8712429169746243,2.753785273643051,3.685557397915997,0.092579197334473,3.3166247903554,0.19770983999143663,0.27504709121301996,0.03704137525304734,0.08214552999782791,1.1661077680918683,0.9343239314907117,0.29617957362320024,0.04838549464984442,0,0.5357407832386901,0.5480032683965945,1.5276285536579381,0.0520250818586355,1.1819752345600312,0.9546913774110231,0.2135863418827641,0.1152022645770011,0.09304984185292624,0.020817382249782076,0.9979027791372103,0.0035778825870218006,2.8462354109757597,2.8640741322330694
ATG,24hr,1,105,29.333333333333332,38,0.9717364587037225,31.333333333333332,0.7518086415830838,6.101324451890993,0.7698412698412699,1.0529092211882636,8.126842387865644,7.240134433511215,2.60947570824873,1.3741700730665147,1,4.067274152871906,4.766148900389576,18.79492543695008,0.9384902143522833,4.163331998932265,3.4641016151377544,0.1865533569082553,4.932882862316247,0.16648257626599586,0.42813533781126545,0.04418860605420653,0.18660332016252934,1.5159833116226287,0.9331023936459797,0.5347474096147481,0.12128893151681304,0,1.0316490810583627,1.2649024098485937,1.4929044958307776,0.05443035135302454,0.3727474267261626,0.21329809491344146,0.22549540756087808,0.03633015855030825,0.020789288003259403,0.021978109898721062,0.9986794937155572,0.0018674778966579141,0.42546954392771136,0.4265961898268829
ATG,24hr,1,109,22.25,30.1,0.8116291939038152,23.15,0.7104451499703346,5.3197992391946425,0.7515,1.235669128216962,6.331097540250188,5.700764036291351,2.2242645786248003,1.315566969497211,1,3.6539373114330997,4.425655910300351,15.05893577750951,0.9646073817486861,1.4823523268955432,4.876366205323494,0.04562463872935866,2.3457688673327066,0.049789081871964534,0.17566692472876386,0.08368951172619817,0.06709773870051527,0.29334901624992554,0.23235499728953773,0.052786404500042086,0.02169539393197717,0,0.24866406025007654,0.24632242211576427,0.8264610759481955,0.04399407667071771,0.4184949177938515,0.19838967178198536,0.12019071640971189,0.04078897834248065,0.019336225319881613,0.011714494776775039,0.18104057963019696,0.23487026060176983,0.4930537909968162,3.571014092075736
ATG,24hr,1,112,27.857142857142858,36,0.8753734232034014,29.571428571428573,0.7308944917104602,5.937774488737741,0.7719387755102041,1.1437788639418325,7.232244206969165,6.435757248954465,2.480722597427393,1.3878449217491153,1.0591733660532994,4.03082044850638,4.873746032435574,17.440465874383605,0.9389327405398834,4.705619740571601,3.9157800414902435,0.033235338630300766,4.117326918327103,0.08576076989861518,0.49691549744792496,0.07974074921662014,0.043336264537756256,0.41048468861058723,0.42174250195082463,0.39202630912810543,0.09760868458582304,0.15655801081562157,0.4659577414614,0.6548747404353942,1.3428464019536264,0.031213485034552155,1.9176359941663752,0.9807377003465556,0.5574314086364335,0.18690409299867206,0.0955884698193524,0.05433054665072451,0.9885583282603029,0.012465532736753814,5.727245799199148,5.884426202079334
ATG,24hr,1,115,39.833333333333336,57.333333333333336,1.0005256678412153,43.94444444444444,0.7070995348581185,7.082444855328731,0.7083978747222794,1.0253266160798222,8.988741616240084,8.158980274284678,3.021520530465546,1.5085103435560065,1.2761423749153968,5.222248853918269,5.9099632964202105,22.198310473080575,0.9099832136028859,8.212257696309111,13.177520966537273,0.17965486462567137,9.168181692983378,0.13310750658090714,0.7675132210859088,0.11035009070594573,0.15566004367261219,1.5613030676809063,1.1050348918899824,0.4644697363378456,0.14575330765107833,0.20092309049736945,0.8805937103224128,0.9982791430703795,3.124089039035457,0.07144857223596729,2.359253804646556,1.1208977279299315,0.6179092826708111,0.2299467645854343,0.10924929122124089,0.06022507628370479,0.4973095802937589,0.18054112257116575,7.799338687152651,19.055261374808833
ATG,24hr,1,119,35.9375,74.625,1.2984201231959387,43.125,0.8732764042104838,6.6966606474846415,0.5370687761312761,0.8297626533993497,11.22860119064871,10.1356420482049,2.5250072520446794,1.3237686253914704,1.051776695296637,4.114566678361877,4.521992209589076,24.067769196325735,0.853250783871973,10.680004681646913,38.660703563178984,0.38413661615352873,16.01613769504579,0.09695770985495063,0.9861885209095993,0.13954303845375396,0.22140712195520404,3.748129700093914,3.248591123657271,0.36418072747363905,0.09959548346295481,0.11957315586905018,0.7060902897705621,0.779458373844635,6.706359861298315,0.08313288972427742,3.9740111671892024,1.0597857221516562,1.0420835128451427,0.387330523117856,0.1032929553754051,0.10156759384455581,0.6297545771340237,0.39613745156740904,2.7868522614210924,15.896785832274846
ATG,24hr,1,120,30.625,46.6875,1.0706217458469878,34.125,0.857811213639627,6.195929549583318,0.683146194083694,0.9543729913464772,9.186524354620117,8.035710615035256,2.2438555774523317,1.3163533240542475,1.0388325214724776,3.7684643280001082,4.365143802221439,20.187946417183525,0.9056290248092398,7.8814127329221035,16.87095630563563,0.1735273691773836,9.742518497116988,0.1015538946846481,0.8022754799457998,0.10420417990153166,0.13683450257752586,1.8426233599594455,1.6500036077244455,0.31003165005925915,0.0744123637953657,0.11264654410579891,0.7085808444023816,0.6080348717399436,3.6776332303476056,0.049471680177783944,1.7520309747946083,1.0556871045077378,0.3897318670592802,0.17076325290395794,0.10289347997151442,0.037985562091547784,0.7928177974738521,0.19770233311741128,5.7122819686406,15.835306567616067
